animal_id_outcome,outcome_type
A754959,Adoption
A754960,Adoption
A754961,Adoption
A754962,Adoption
A754963,Return to Owner
A754964,Adoption
A754965,Adoption
A754970,Adoption
A754971,Euthanasia
A754972,Adoption
A754973,Adoption
A754974,Euthanasia
A754975,Return to Owner
A754979,Adoption
A754982,Adoption
A754983,Adoption
A754984,Euthanasia
A754985,Adoption
A754987,Return to Owner
A754987,Adoption
A754988,Adoption
A754989,Adoption
A754990,Adoption
A754992,Transfer
A754993,Return to Owner
A754994,Euthanasia
A754996,Adoption
A754997,Adoption
A755001,Transfer
A755002,Adoption
A755003,Relocate
A755005,Euthanasia
A755012,Return to Owner
A755013,Return to Owner
A755015,Transfer
A755016,Adoption
A755018,Adoption
A755020,Euthanasia
A755022,Return to Owner
A755026,Transfer
A755028,Return to Owner
A755031,Adoption
A755035,Transfer
A755036,Adoption
A755038,Return to Owner
A755038,Return to Owner
A755039,Return to Owner
A755040,Adoption
A755041,Adoption
A755042,Adoption
A755043,Adoption
A755049,Adoption
A755054,Adoption
A755057,Transfer
A755058,Transfer
A755059,Adoption
A755061,Return to Owner
A755061,Adoption
A755069,Euthanasia
A755074,Adoption
A755075,Adoption
A755078,Transfer
A755087,Adoption
A755088,Return to Owner
A755088,Return to Owner
A755089,Transfer
A755090,Adoption
A755091,Return to Owner
A755092,Return to Owner
A755094,Adoption
A755095,Adoption
A755096,Return to Owner
A755098,Adoption
A755102,Adoption
A755105,Return to Owner
A755106,Transfer
A755107,Euthanasia
A755109,Adoption
A755110,Return to Owner
A755110,Return to Owner
A755110,Return to Owner
A755111,Adoption
A755112,Adoption
A755113,Transfer
A755115,Return to Owner
A755116,Adoption
A755119,Adoption
A755120,Euthanasia
A755121,Adoption
A755123,Adoption
A755127,Euthanasia
A755130,Transfer
A755133,Adoption
A755134,Adoption
A755135,Adoption
A755136,Adoption
A755139,Return to Owner
A755140,Return to Owner
A755141,Missing
A755142,Missing
A755143,Missing
A755144,Missing
A755145,Missing
A755147,Missing
A755148,Return to Owner
A755154,Adoption
A755154,Adoption
A755154,Adoption
A755155,Adoption
A755157,Adoption
A755159,Adoption
A755166,Adoption
A755167,Adoption
A755168,Adoption
A755169,Transfer
A755170,Transfer
A755172,Transfer
A755173,Adoption
A755174,Adoption
A755175,Adoption
A755177,Transfer
A755178,Transfer
A755179,Return to Owner
A755181,Euthanasia
A755182,Adoption
A755187,Adoption
A755189,Adoption
A755191,Adoption
A755192,Adoption
A755193,Adoption
A755196,Return to Owner
A755196,Return to Owner
A755197,Adoption
A755198,Transfer
A755199,Adoption
A755199,Adoption
A755200,Adoption
A755201,Adoption
A755202,Adoption
A755202,Return to Owner
A755203,Euthanasia
A755205,Return to Owner
A755208,Adoption
A755209,Return to Owner
A755210,Euthanasia
A755211,Transfer
A755212,Adoption
A755213,Adoption
A755213,Adoption
A755214,Adoption
A755215,Transfer
A755216,Died
A755217,Died
A755218,Transfer
A755220,Adoption
A755221,Return to Owner
A755222,Transfer
A755223,Return to Owner
A755224,Return to Owner
A755225,Transfer
A755226,Transfer
A755227,Return to Owner
A755227,Adoption
A755229,Transfer
A755232,Return to Owner
A755233,Transfer
A755234,Transfer
A755235,Adoption
A755238,Adoption
A755239,Adoption
A755239,Adoption
A755240,Transfer
A755242,Transfer
A755243,Transfer
A755244,Relocate
A755245,Relocate
A755246,Transfer
A755247,Adoption
A755248,Adoption
A755249,Adoption
A755250,Adoption
A755251,Adoption
A755252,Adoption
A755253,Adoption
A755254,Adoption
A755255,Adoption
A755256,Transfer
A755258,Adoption
A755259,Adoption
A755260,Transfer
A755261,Transfer
A755262,Transfer
A755263,Euthanasia
A755264,Euthanasia
A755269,Return to Owner
A755271,Transfer
A755272,Adoption
A755273,Transfer
A755274,Adoption
A755274,Adoption
A755274,Return to Owner
A755274,Return to Owner
A755275,Adoption
A755276,Return to Owner
A755277,Return to Owner
A755278,Return to Owner
A755279,Adoption
A755279,Return to Owner
A755280,Return to Owner
A755280,Return to Owner
A755281,Adoption
A755281,Adoption
A755282,Euthanasia
A755283,Euthanasia
A755284,Euthanasia
A755285,Adoption
A755286,Return to Owner
A755288,Euthanasia
A755290,Adoption
A755291,Transfer
A755292,Return to Owner
A755294,Return to Owner
A755296,Adoption
A755298,Adoption
A755300,Return to Owner
A755301,Transfer
A755302,Euthanasia
A755303,Transfer
A755305,Return to Owner
A755307,Return to Owner
A755308,Return to Owner
A755310,Return to Owner
A755313,Adoption
A755317,Adoption
A755318,Transfer
A755319,Adoption
A755320,Adoption
A755321,Adoption
A755325,Return to Owner
A755326,Adoption
A755327,Transfer
A755328,Adoption
A755329,Adoption
A755330,Adoption
A755331,Adoption
A755332,Adoption
A755334,Adoption
A755335,Adoption
A755336,Return to Owner
A755337,Return to Owner
A755338,Adoption
A755340,Euthanasia
A755341,Return to Owner
A755341,Adoption
A755342,Euthanasia
A755350,Adoption
A755351,Transfer
A755352,Transfer
A755353,Transfer
A755354,Transfer
A755355,Transfer
A755356,Return to Owner
A755357,Adoption
A755359,Adoption
A755360,Adoption
A755361,Adoption
A755362,Adoption
A755363,Adoption
A755364,Return to Owner
A755365,Transfer
A755366,Transfer
A755367,Transfer
A755368,Transfer
A755369,Transfer
A755370,Transfer
A755371,Return to Owner
A755372,Adoption
A755373,Adoption
A755374,Transfer
A755375,Transfer
A755376,Transfer
A755377,Transfer
A755379,Adoption
A755379,Adoption
A755381,Return to Owner
A755382,Adoption
A755384,Return to Owner
A755385,Adoption
A755386,Adoption
A755387,Return to Owner
A755390,Return to Owner
A755391,Adoption
A755392,Euthanasia
A755393,Euthanasia
A755394,Adoption
A755395,Return to Owner
A755396,Return to Owner
A755401,Adoption
A755402,Adoption
A755403,Adoption
A755406,Adoption
A755408,Transfer
A755409,Adoption
A755410,Adoption
A755411,Transfer
A755413,Return to Owner
A755414,Return to Owner
A755415,Return to Owner
A755416,Adoption
A755417,Adoption
A755418,Return to Owner
A755419,Adoption
A755420,Transfer
A755421,Adoption
A755423,Euthanasia
A755425,Transfer
A755426,Transfer
A755427,Transfer
A755428,Transfer
A755429,Return to Owner
A755430,Adoption
A755431,Adoption
A755432,Adoption
A755433,Euthanasia
A755434,Return to Owner
A755435,Return to Owner
A755436,Return to Owner
A755436,Adoption
A755437,Return to Owner
A755437,Adoption
A755438,Adoption
A755439,Adoption
A755440,Adoption
A755441,Adoption
A755442,Adoption
A755443,Euthanasia
A755444,Adoption
A755444,Adoption
A755445,Return to Owner
A755446,Transfer
A755447,Transfer
A755448,Adoption
A755449,Euthanasia
A755450,Adoption
A755451,Adoption
A755453,Adoption
A755454,Adoption
A755455,Transfer
A755456,Return to Owner
A755457,Adoption
A755458,Return to Owner
A755459,Adoption
A755460,Adoption
A755461,Adoption
A755462,Transfer
A755462,Return to Owner
A755463,Return to Owner
A755464,Transfer
A755464,Return to Owner
A755467,Transfer
A755468,Adoption
A755469,Adoption
A755470,Return to Owner
A755471,Adoption
A755472,Adoption
A755473,Return to Owner
A755474,Adoption
A755475,Adoption
A755476,Adoption
A755478,Transfer
A755479,Adoption
A755480,Adoption
A755484,Transfer
A755485,Transfer
A755486,Transfer
A755487,Transfer
A755488,Transfer
A755489,Transfer
A755490,Euthanasia
A755498,Return to Owner
A755498,Transfer
A755500,Return to Owner
A755500,Adoption
A755502,Return to Owner
A755503,Transfer
A755504,Transfer
A755505,Transfer
A755506,Transfer
A755508,Adoption
A755509,Adoption
A755509,Adoption
A755511,Return to Owner
A755515,Adoption
A755516,Adoption
A755517,Return to Owner
A755518,Return to Owner
A755519,Adoption
A755520,Adoption
A755521,Transfer
A755522,Adoption
A755523,Adoption
A755524,Adoption
A755525,Return to Owner
A755526,Adoption
A755527,Return to Owner
A755528,Transfer
A755529,Adoption
A755530,Adoption
A755531,Adoption
A755532,Adoption
A755533,Adoption
A755533,Adoption
A755534,Adoption
A755534,Adoption
A755536,Transfer
A755537,Transfer
A755540,Adoption
A755542,Adoption
A755543,Euthanasia
A755544,Return to Owner
A755545,Return to Owner
A755546,Died
A755548,Return to Owner
A755552,Adoption
A755553,Adoption
A755554,Euthanasia
A755556,Return to Owner
A755557,Transfer
A755558,Adoption
A755558,Adoption
A755559,Transfer
A755560,Transfer
A755561,Died
A755562,Died
A755563,Died
A755564,Euthanasia
A755570,Adoption
A755574,Return to Owner
A755575,Adoption
A755576,Adoption
A755577,Transfer
A755578,Adoption
A755579,Adoption
A755580,Adoption
A755581,Adoption
A755582,Adoption
A755583,Transfer
A755584,Return to Owner
A755585,Rto-Adopt
A755586,Return to Owner
A755587,Transfer
A755588,Euthanasia
A755591,Return to Owner
A755592,Adoption
A755594,Disposal
A755595,Euthanasia
A755602,Transfer
A755606,Transfer
A755607,Transfer
A755608,Transfer
A755609,Transfer
A755610,Transfer
A755611,Transfer
A755613,Adoption
A755614,Transfer
A755615,Adoption
A755616,Adoption
A755617,Adoption
A755618,Transfer
A755619,Transfer
A755620,Adoption
A755621,Relocate
A755622,Adoption
A755625,Return to Owner
A755629,Transfer
A755630,Return to Owner
A755631,Adoption
A755632,Adoption
A755633,Transfer
A755634,Return to Owner
A755635,Adoption
A755636,Transfer
A755637,Return to Owner
A755638,Adoption
A755639,Adoption
A755640,Return to Owner
A755640,Return to Owner
A755640,Adoption
A755641,Adoption
A755643,Adoption
A755645,Return to Owner
A755646,Return to Owner
A755647,Euthanasia
A755649,Relocate
A755650,Disposal
A755651,Adoption
A755652,Adoption
A755653,Adoption
A755654,Adoption
A755655,Transfer
A755656,Transfer
A755662,Adoption
A755663,Return to Owner
A755664,Adoption
A755665,Adoption
A755666,Adoption
A755667,Adoption
A755668,Transfer
A755669,Euthanasia
A755670,Adoption
A755672,Adoption
A755673,Euthanasia
A755674,Adoption
A755675,Adoption
A755677,Euthanasia
A755678,Transfer
A755679,Euthanasia
A755680,Euthanasia
A755681,Euthanasia
A755682,Euthanasia
A755683,Euthanasia
A755684,Adoption
A755685,Euthanasia
A755686,Euthanasia
A755687,Euthanasia
A755687,Euthanasia
A755687,Euthanasia
A755687,Euthanasia
A755688,Return to Owner
A755689,Return to Owner
A755690,Transfer
A755692,Return to Owner
A755693,Transfer
A755697,Return to Owner
A755698,Adoption
A755703,Adoption
A755705,Return to Owner
A755707,Euthanasia
A755708,Euthanasia
A755709,Adoption
A755710,Euthanasia
A755711,Adoption
A755711,Died
A755712,Transfer
A755714,Adoption
A755715,Adoption
A755715,Died
A755716,Adoption
A755716,Died
A755718,Euthanasia
A755719,Adoption
A755720,Return to Owner
A755721,Adoption
A755722,Return to Owner
A755724,Euthanasia
A755725,Euthanasia
A755727,Return to Owner
A755728,Adoption
A755728,Return to Owner
A755729,Return to Owner
A755729,Return to Owner
A755730,Adoption
A755731,Adoption
A755732,Return to Owner
A755732,Return to Owner
A755733,Adoption
A755734,Adoption
A755735,Return to Owner
A755735,Return to Owner
A755736,Adoption
A755737,Adoption
A755738,Euthanasia
A755739,Adoption
A755739,Adoption
A755740,Euthanasia
A755741,Adoption
A755742,Adoption
A755744,Adoption
A755746,Return to Owner
A755747,Euthanasia
A755748,Euthanasia
A755750,Adoption
A755752,Adoption
A755753,Adoption
A755754,Adoption
A755755,Return to Owner
A755756,Euthanasia
A755758,Euthanasia
A755761,Euthanasia
A755762,Euthanasia
A755763,Euthanasia
A755764,Adoption
A755765,Euthanasia
A755766,Euthanasia
A755767,Transfer
A755768,Adoption
A755772,Euthanasia
A755774,Transfer
A755775,Return to Owner
A755776,Adoption
A755780,Return to Owner
A755782,Transfer
A755783,Adoption
A755784,Adoption
A755785,Euthanasia
A755787,Euthanasia
A755790,Adoption
A755791,Transfer
A755793,Adoption
A755794,Transfer
A755795,Transfer
A755796,Transfer
A755798,Return to Owner
A755800,Adoption
A755800,Adoption
A755801,Adoption
A755802,Adoption
A755803,Return to Owner
A755804,Transfer
A755805,Transfer
A755806,Transfer
A755807,Transfer
A755808,Transfer
A755809,Transfer
A755810,Rto-Adopt
A755811,Transfer
A755812,Transfer
A755813,Adoption
A755814,Adoption
A755815,Adoption
A755816,Adoption
A755817,Transfer
A755818,Adoption
A755819,Adoption
A755820,Return to Owner
A755821,Adoption
A755821,Return to Owner
A755822,Adoption
A755824,Adoption
A755825,Adoption
A755827,Return to Owner
A755828,Rto-Adopt
A755829,Disposal
A755830,Adoption
A755831,Died
A755832,Return to Owner
A755833,Return to Owner
A755834,Euthanasia
A755835,Adoption
A755836,Adoption
A755838,Return to Owner
A755838,Adoption
A755839,Adoption
A755842,Return to Owner
A755843,Euthanasia
A755849,Euthanasia
A755850,Return to Owner
A755851,Adoption
A755852,Return to Owner
A755853,Euthanasia
A755857,Disposal
A755859,Return to Owner
A755860,Adoption
A755864,Adoption
A755865,Adoption
A755870,Euthanasia
A755873,Adoption
A755874,Return to Owner
A755875,Return to Owner
A755876,Return to Owner
A755877,Adoption
A755878,Adoption
A755879,Return to Owner
A755881,Return to Owner
A755882,Return to Owner
A755883,Return to Owner
A755884,Adoption
A755885,Return to Owner
A755886,Return to Owner
A755892,Return to Owner
A755895,Adoption
A755897,Return to Owner
A755897,Adoption
A755898,Rto-Adopt
A755901,Return to Owner
A755902,Rto-Adopt
A755903,Adoption
A755904,Transfer
A755905,Transfer
A755908,Adoption
A755910,Adoption
A755912,Adoption
A755913,Adoption
A755914,Euthanasia
A755915,Return to Owner
A755916,Return to Owner
A755921,Relocate
A755921,Return to Owner
A755922,Adoption
A755923,Return to Owner
A755926,Adoption
A755930,Return to Owner
A755933,Return to Owner
A755933,Return to Owner
A755936,Transfer
A755937,Adoption
A755938,Adoption
A755939,Return to Owner
A755940,Adoption
A755941,Adoption
A755942,Adoption
A755943,Adoption
A755944,Transfer
A755950,Return to Owner
A755951,Adoption
A755952,Adoption
A755953,Adoption
A755954,Euthanasia
A755962,Return to Owner
A755962,Adoption
A755963,Adoption
A755964,Transfer
A755965,Transfer
A755967,Adoption
A755970,Adoption
A755972,Adoption
A755973,Return to Owner
A755973,Adoption
A755974,Transfer
A755975,Transfer
A755978,Transfer
A755979,Adoption
A755980,Adoption
A755983,Adoption
A755988,Adoption
A755989,Adoption
A755992,Transfer
A755995,Transfer
A755997,Adoption
A755997,Adoption
A755998,Adoption
A755998,Adoption
A755999,Transfer
A756000,Adoption
A756000,Adoption
A756006,Adoption
A756009,Transfer
A756010,Adoption
A756013,Return to Owner
A756015,Transfer
A756016,Adoption
A756016,Adoption
A756017,Adoption
A756018,Transfer
A756019,Transfer
A756022,Transfer
A756025,Return to Owner
A756026,Adoption
A756028,Adoption
A756029,Adoption
A756031,Adoption
A756032,Transfer
A756033,Return to Owner
A756034,Transfer
A756035,Return to Owner
A756038,Adoption
A756039,Return to Owner
A756041,Adoption
A756043,Adoption
A756044,Transfer
A756045,Transfer
A756046,Adoption
A756047,Return to Owner
A756048,Adoption
A756049,Adoption
A756051,Transfer
A756052,Adoption
A756053,Adoption
A756055,Adoption
A756056,Return to Owner
A756057,Euthanasia
A756061,Transfer
A756062,Transfer
A756063,Transfer
A756064,Transfer
A756065,Transfer
A756066,Adoption
A756067,Adoption
A756068,Return to Owner
A756070,Adoption
A756071,Return to Owner
A756071,Return to Owner
A756074,Adoption
A756078,Return to Owner
A756079,Adoption
A756080,Adoption
A756081,Transfer
A756082,Adoption
A756082,Adoption
A756084,Adoption
A756085,Euthanasia
A756086,Transfer
A756087,Adoption
A756088,Adoption
A756089,Adoption
A756090,Adoption
A756091,Adoption
A756092,Transfer
A756094,Transfer
A756095,Return to Owner
A756097,Adoption
A756098,Adoption
A756099,Adoption
A756100,Return to Owner
A756101,Transfer
A756102,Transfer
A756103,Transfer
A756104,Transfer
A756105,Transfer
A756106,Transfer
A756108,Return to Owner
A756108,Adoption
A756111,Adoption
A756112,Adoption
A756114,Transfer
A756115,Transfer
A756116,Transfer
A756117,Transfer
A756121,Adoption
A756122,Adoption
A756123,Adoption
A756123,Adoption
A756124,Adoption
A756126,Adoption
A756128,Died
A756129,Euthanasia
A756130,Adoption
A756140,Adoption
A756141,Adoption
A756143,Adoption
A756144,Adoption
A756145,Transfer
A756146,Transfer
A756147,Transfer
A756148,Transfer
A756150,Return to Owner
A756151,Transfer
A756154,Return to Owner
A756157,Return to Owner
A756158,Euthanasia
A756159,Euthanasia
A756160,Adoption
A756164,Adoption
A756164,Adoption
A756164,Return to Owner
A756165,Return to Owner
A756166,Adoption
A756168,Transfer
A756169,Adoption
A756170,Adoption
A756172,Return to Owner
A756173,Return to Owner
A756174,Transfer
A756175,Adoption
A756176,Return to Owner
A756177,Adoption
A756178,Adoption
A756179,Adoption
A756180,Euthanasia
A756181,Return to Owner
A756184,Transfer
A756185,Euthanasia
A756187,Return to Owner
A756190,Adoption
A756191,Return to Owner
A756192,Return to Owner
A756193,Transfer
A756195,Transfer
A756196,Transfer
A756197,Transfer
A756198,Transfer
A756199,Adoption
A756201,Return to Owner
A756202,Return to Owner
A756203,Euthanasia
A756204,Return to Owner
A756208,Adoption
A756209,Adoption
A756210,Adoption
A756211,Adoption
A756212,Adoption
A756214,Return to Owner
A756217,Transfer
A756218,Transfer
A756219,Transfer
A756220,Transfer
A756221,Adoption
A756227,Euthanasia
A756228,Adoption
A756229,Adoption
A756230,Return to Owner
A756231,Adoption
A756232,Return to Owner
A756233,Transfer
A756234,Adoption
A756236,Return to Owner
A756237,Adoption
A756240,Return to Owner
A756240,Adoption
A756241,Return to Owner
A756242,Adoption
A756243,Adoption
A756244,Adoption
A756245,Adoption
A756246,Adoption
A756248,Transfer
A756251,Return to Owner
A756252,Adoption
A756254,Transfer
A756255,Adoption
A756256,Adoption
A756258,Transfer
A756260,Adoption
A756260,Adoption
A756261,Adoption
A756262,Return to Owner
A756264,Euthanasia
A756265,Euthanasia
A756266,Euthanasia
A756268,Adoption
A756269,Return to Owner
A756271,Adoption
A756274,Adoption
A756278,Transfer
A756282,Transfer
A756283,Adoption
A756284,Adoption
A756285,Adoption
A756286,Adoption
A756287,Transfer
A756288,Adoption
A756289,Adoption
A756290,Transfer
A756291,Transfer
A756292,Adoption
A756293,Transfer
A756295,Adoption
A756297,Return to Owner
A756298,Adoption
A756299,Adoption
A756300,Adoption
A756301,Adoption
A756302,Adoption
A756304,Return to Owner
A756306,Relocate
A756307,Relocate
A756308,Died
A756309,Adoption
A756314,Adoption
A756317,Transfer
A756320,Return to Owner
A756321,Return to Owner
A756322,Adoption
A756323,Return to Owner
A756329,Return to Owner
A756330,Transfer
A756331,Euthanasia
A756332,Died
A756333,Died
A756334,Return to Owner
A756335,Return to Owner
A756337,Transfer
A756338,Return to Owner
A756339,Euthanasia
A756340,Transfer
A756341,Return to Owner
A756341,Return to Owner
A756344,Euthanasia
A756348,Transfer
A756349,Return to Owner
A756350,Return to Owner
A756352,Adoption
A756353,Return to Owner
A756355,Adoption
A756356,Adoption
A756357,Adoption
A756358,Transfer
A756359,Return to Owner
A756360,Euthanasia
A756361,Adoption
A756362,Adoption
A756363,Adoption
A756365,Euthanasia
A756366,Adoption
A756367,Euthanasia
A756368,Adoption
A756370,Transfer
A756371,Adoption
A756372,Adoption
A756374,Euthanasia
A756377,Return to Owner
A756378,Adoption
A756379,Adoption
A756380,Adoption
A756384,Adoption
A756388,Return to Owner
A756390,Adoption
A756391,Adoption
A756393,Adoption
A756394,Adoption
A756395,Adoption
A756396,Adoption
A756397,Adoption
A756398,Adoption
A756400,Return to Owner
A756401,Adoption
A756402,Transfer
A756403,Transfer
A756404,Transfer
A756405,Transfer
A756407,Return to Owner
A756410,Adoption
A756412,Adoption
A756414,Adoption
A756415,Return to Owner
A756419,Adoption
A756420,Adoption
A756421,Return to Owner
A756421,Return to Owner
A756422,Adoption
A756423,Adoption
A756424,Transfer
A756425,Adoption
A756426,Transfer
A756427,Transfer
A756430,Adoption
A756430,Adoption
A756431,Adoption
A756432,Adoption
A756435,Return to Owner
A756436,Adoption
A756438,Adoption
A756438,Adoption
A756442,Adoption
A756443,Return to Owner
A756443,Adoption
A756445,Return to Owner
A756447,Adoption
A756454,Transfer
A756455,Adoption
A756456,Euthanasia
A756457,Transfer
A756462,Euthanasia
A756465,Adoption
A756466,Transfer
A756467,Adoption
A756468,Adoption
A756469,Adoption
A756470,Adoption
A756471,Adoption
A756471,Adoption
A756472,Adoption
A756473,Adoption
A756473,Adoption
A756474,Adoption
A756475,Adoption
A756476,Transfer
A756478,Adoption
A756479,Transfer
A756480,Transfer
A756481,Transfer
A756482,Adoption
A756483,Transfer
A756484,Adoption
A756485,Adoption
A756486,Return to Owner
A756487,Adoption
A756491,Transfer
A756493,Transfer
A756495,Transfer
A756496,Transfer
A756497,Return to Owner
A756499,Adoption
A756500,Adoption
A756501,Transfer
A756502,Transfer
A756503,Return to Owner
A756504,Transfer
A756507,Adoption
A756509,Adoption
A756510,Adoption
A756512,Adoption
A756515,Return to Owner
A756516,Adoption
A756517,Adoption
A756523,Adoption
A756524,Adoption
A756526,Return to Owner
A756527,Transfer
A756529,Transfer
A756530,Transfer
A756531,Return to Owner
A756532,Return to Owner
A756532,Return to Owner
A756533,Return to Owner
A756534,Adoption
A756536,Return to Owner
A756537,Adoption
A756539,Return to Owner
A756541,Adoption
A756542,Return to Owner
A756543,Adoption
A756546,Transfer
A756548,Transfer
A756549,Transfer
A756550,Transfer
A756551,Transfer
A756552,Adoption
A756553,Adoption
A756554,Adoption
A756556,Return to Owner
A756557,Adoption
A756561,Adoption
A756563,Transfer
A756564,Transfer
A756565,Transfer
A756566,Transfer
A756567,Adoption
A756569,Transfer
A756570,Return to Owner
A756571,Adoption
A756573,Adoption
A756574,Adoption
A756580,Adoption
A756581,Adoption
A756583,Adoption
A756585,Adoption
A756586,Euthanasia
A756587,Adoption
A756588,Adoption
A756591,Adoption
A756592,Adoption
A756593,Transfer
A756594,Adoption
A756595,Transfer
A756596,Return to Owner
A756597,Return to Owner
A756598,Return to Owner
A756599,Euthanasia
A756600,Adoption
A756603,Return to Owner
A756603,Adoption
A756605,Adoption
A756606,Adoption
A756607,Adoption
A756609,Euthanasia
A756610,Euthanasia
A756611,Return to Owner
A756612,Adoption
A756613,Adoption
A756622,Return to Owner
A756623,Return to Owner
A756624,Return to Owner
A756625,Adoption
A756627,Euthanasia
A756629,Return to Owner
A756630,Return to Owner
A756632,Adoption
A756634,Adoption
A756635,Transfer
A756636,Return to Owner
A756637,Adoption
A756640,Adoption
A756647,Return to Owner
A756656,Return to Owner
A756661,Adoption
A756664,Adoption
A756668,Adoption
A756669,Adoption
A756670,Return to Owner
A756673,Adoption
A756676,Adoption
A756678,Euthanasia
A756679,Euthanasia
A756680,Euthanasia
A756681,Euthanasia
A756682,Euthanasia
A756688,Return to Owner
A756689,Adoption
A756690,Return to Owner
A756695,Return to Owner
A756696,Return to Owner
A756697,Adoption
A756699,Return to Owner
A756703,Adoption
A756709,Transfer
A756710,Return to Owner
A756711,Return to Owner
A756712,Adoption
A756714,Adoption
A756715,Adoption
A756716,Transfer
A756717,Adoption
A756718,Adoption
A756719,Transfer
A756720,Transfer
A756721,Transfer
A756722,Adoption
A756732,Transfer
A756733,Transfer
A756734,Return to Owner
A756734,Return to Owner
A756735,Return to Owner
A756736,Adoption
A756737,Adoption
A756738,Adoption
A756742,Adoption
A756743,Adoption
A756744,Adoption
A756745,Adoption
A756746,Adoption
A756747,Return to Owner
A756749,Adoption
A756750,Adoption
A756751,Return to Owner
A756752,Adoption
A756756,Return to Owner
A756757,Return to Owner
A756760,Adoption
A756763,Adoption
A756764,Return to Owner
A756769,Transfer
A756770,Return to Owner
A756773,Return to Owner
A756774,Adoption
A756777,Return to Owner
A756778,Return to Owner
A756779,Transfer
A756781,Adoption
A756782,Return to Owner
A756785,Adoption
A756786,Return to Owner
A756788,Adoption
A756789,Adoption
A756790,Adoption
A756790,Adoption
A756790,Return to Owner
A756791,Adoption
A756791,Return to Owner
A756792,Died
A756795,Return to Owner
A756796,Return to Owner
A756798,Adoption
A756800,Adoption
A756801,Died
A756803,Adoption
A756804,Adoption
A756806,Adoption
A756808,Adoption
A756810,Adoption
A756813,Euthanasia
A756814,Adoption
A756815,Return to Owner
A756816,Euthanasia
A756817,Return to Owner
A756817,Adoption
A756818,Adoption
A756819,Adoption
A756820,Adoption
A756821,Adoption
A756822,Adoption
A756823,Adoption
A756824,Adoption
A756827,Adoption
A756828,Return to Owner
A756830,Return to Owner
A756833,Adoption
A756835,Adoption
A756839,Adoption
A756841,Died
A756843,Return to Owner
A756844,Return to Owner
A756845,Adoption
A756846,Adoption
A756846,Adoption
A756847,Adoption
A756848,Adoption
A756849,Euthanasia
A756850,Return to Owner
A756851,Return to Owner
A756852,Transfer
A756853,Return to Owner
A756858,Adoption
A756859,Return to Owner
A756860,Transfer
A756861,Adoption
A756864,Adoption
A756865,Adoption
A756867,Adoption
A756869,Return to Owner
A756874,Return to Owner
A756876,Adoption
A756880,Euthanasia
A756881,Transfer
A756889,Return to Owner
A756890,Return to Owner
A756891,Euthanasia
A756895,Transfer
A756896,Transfer
A756897,Adoption
A756900,Adoption
A756901,Disposal
A756902,Return to Owner
A756903,Return to Owner
A756907,Return to Owner
A756908,Return to Owner
A756910,Transfer
A756911,Adoption
A756911,Adoption
A756911,Adoption
A756912,Adoption
A756913,Adoption
A756914,Return to Owner
A756915,Transfer
A756916,Adoption
A756917,Adoption
A756919,Return to Owner
A756920,Return to Owner
A756921,Return to Owner
A756922,Adoption
A756923,Adoption
A756924,Return to Owner
A756925,Return to Owner
A756926,Return to Owner
A756928,Euthanasia
A756929,Transfer
A756930,Adoption
A756933,Adoption
A756935,Adoption
A756936,Return to Owner
A756938,Adoption
A756940,Euthanasia
A756941,Adoption
A756942,Adoption
A756943,Return to Owner
A756944,Transfer
A756945,Return to Owner
A756947,Transfer
A756949,Transfer
A756950,Adoption
A756951,Adoption
A756953,Transfer
A756957,Adoption
A756958,Adoption
A756959,Return to Owner
A756961,Return to Owner
A756962,Adoption
A756963,Transfer
A756964,Died
A756965,Adoption
A756966,Return to Owner
A756969,Adoption
A756970,Return to Owner
A756971,Adoption
A756972,Return to Owner
A756973,Return to Owner
A756974,Adoption
A756976,Adoption
A756977,Transfer
A756978,Adoption
A756979,Return to Owner
A756983,Return to Owner
A756984,Transfer
A756985,Transfer
A756986,Transfer
A756987,Transfer
A756988,Transfer
A756989,Transfer
A756990,Transfer
A756991,Return to Owner
A756992,Adoption
A756994,Return to Owner
A756995,Return to Owner
A756996,Return to Owner
A756996,Return to Owner
A756997,Adoption
A756998,Return to Owner
A756999,Return to Owner
A757001,Adoption
A757002,Adoption
A757003,Adoption
A757004,Return to Owner
A757005,Adoption
A757006,Adoption
A757007,Adoption
A757008,Adoption
A757009,Transfer
A757010,Adoption
A757016,Adoption
A757020,Transfer
A757023,Return to Owner
A757024,Return to Owner
A757025,Euthanasia
A757026,Euthanasia
A757031,Adoption
A757032,Adoption
A757034,Transfer
A757036,Adoption
A757037,Adoption
A757038,Adoption
A757039,Adoption
A757041,Adoption
A757045,Transfer
A757046,Transfer
A757047,Transfer
A757049,Adoption
A757050,Adoption
A757052,Transfer
A757053,Transfer
A757054,Transfer
A757055,Transfer
A757056,Transfer
A757061,Transfer
A757062,Transfer
A757063,Adoption
A757064,Adoption
A757065,Adoption
A757065,Adoption
A757066,Adoption
A757066,Adoption
A757067,Transfer
A757068,Adoption
A757069,Adoption
A757070,Adoption
A757071,Adoption
A757073,Return to Owner
A757074,Adoption
A757075,Adoption
A757077,Return to Owner
A757079,Adoption
A757080,Adoption
A757081,Adoption
A757088,Adoption
A757094,Adoption
A757094,Adoption
A757095,Adoption
A757096,Adoption
A757097,Adoption
A757098,Adoption
A757099,Adoption
A757100,Adoption
A757101,Transfer
A757102,Return to Owner
A757103,Adoption
A757104,Transfer
A757105,Transfer
A757108,Adoption
